WWI_ID,MSNDATE,COUNTRY,SERVICE,UNIT,MDS,TAKEOFFTIME,NUMBEROFPLANESATTACKING,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,FRIENDLYCASUALTIES,ALTITUDE
401,9/15/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/15/18 11:00,6,ROUNDS,12.9272,2.154533333,49.011487,6.030617,ARNAVILLE,FRANCE,TOWN,"AMANTY, FRANCE",,,NONE,13650
402,9/15/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/15/18 11:05,4,155 MM DEMOLITION,1760,440,49.01514,5.990155,BAYONVILLE-SUR-MAD,FRANCE,,"AMANTY, FRANCE",,,10 PLANES LEFT FIELD; ONE PLANE CRASHED. LIET CCSTEPHEN KILLED AND LT JJ LOUIS SERIOUSLY INJURED.  FOUR PLANES REACHED THE OBJECTIVE.  ALL OTHERS RETURNED OR ARE ACCOUNTED FOR.,11000
403,9/15/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/15/18 11:05,4,ROUNDS,1.0206,0.25515,49.01514,5.990155,BAYONVILLE-SUR-MAD,FRANCE,,"AMANTY, FRANCE",,,10 PLANES LEFT FIELD; ONE PLANE CRASHED. LIET CCSTEPHEN KILLED AND LT JJ LOUIS SERIOUSLY INJURED.  FOUR PLANES REACHED THE OBJECTIVE.  ALL OTHERS RETURNED OR ARE ACCOUNTED FOR.,11000
404,9/15/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/15/18 15:00,4,155 MM DEMOLITION,880,220,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
405,9/15/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/15/18 15:00,4,115 MM,440,110,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
406,9/15/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/15/18 15:00,4,90 MM INCENDIARY,118.8,29.7,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
407,9/15/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/15/18 15:00,4,ROUNDS,14.916,3.729,49.440654,5.612335,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
408,9/15/18,USA,USAAS,11TH AERO SQUADRON,,9/15/18 15:10,9,155 MM DEMOLITION,880,97.77777778,49.440654,5.612335,LONGUYON,FRANCE,,"AMANTY, FRANCE",,,NONE,14000
409,9/15/18,USA,USAAS,11TH AERO SQUADRON,,9/15/18 15:10,9,ROUNDS,24.86,2.762222222,49.440654,5.612335,LONGUYON,FRANCE,,"AMANTY, FRANCE",,,NONE,14000
410,9/15/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/15/18 15:15,,155 MM DEMOLITION,440,,49.446035,5.600987,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,14000
411,9/15/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/15/18 15:15,,ROUNDS,4.86,,49.446035,5.600987,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,14000
412,9/15/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,9,,2058,228.6666667,48.766667,9.183333,STUTTGART,GERMANY,DAIMLER WORKS,AZELOT,48.5941522,6.2420764,0,10000
413,9/15/18,UK,RAF,NO. 99 SQDN,AIRCO DH9 DAY BOMBER,DAY,13,,2930,225.3846154,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,0,10000
414,9/15/18,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,DAY,12,,2706,225.5,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,3,6500
415,9/15/18,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,DAY,10,,3030,303,48.915636,8.007115,BUHL,FRANCE,AERODROME,BETTONCOURT,48.35622051,6.1545324,0,10000
416,9/15/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,9,,12396,1377.333333,48.668822,6.994674,"LORQUIN, MORN, MAINZ",GERMANY,"AERODROMES, RAIL",XAFF_VILLERS,48.41122886,6.5995216,0,6500
417,9/15/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,5,,5143,1028.6,48.668822,6.994674,"LORQUIN, BUHL, SAARBURG",GERMANY,"AERODROMES, CONVOY",XAFF_VILLERS,48.41122886,6.5995216,0,8700
418,9/15/18,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,NIGHT,5,,10210,2042,48.915636,8.007115,"BUHL, KARLSRUHE",FRANCE,"AERODROME, RAIL STN, DOCKS",XAFF_VILLERS,48.41122886,6.5995216,0,10000
419,9/15/18,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,NIGHT,6,,9711,1618.5,49.0080848,8.4037563,"KARLSRUHE, MORHANGE, METZ-SABLON",GERMANY,"RAIL STN & DOCKS, AERO",AUTREVILLE,49.58890345,3.228178024,0,10000
420,9/15/18,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,20,,17617.6,880.88,,,"LONGOYON,  DOMMARY BARONCOURT, CONDFLANS, ADUN-LE-ROMAN",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,
421,9/16/18,USA,USAAS,11TH AERO SQUADRON,,9/16/18 6:05,4,155 MM DEMOLITION,880,220,49.446035,5.600987,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,15000
422,9/16/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/16/18 6:10,1,155 MM DEMOLITION,440,440,49.446035,5.600987,LONGUYON,FRANCE,,"AMANTY, FRANCE",,,NONE,15000
423,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 12:35,6,155 MM DEMOLITION,1320,220,49.16452,5.89315,CONFLANS,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
424,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 12:35,6,115 MM,440,73.33333333,49.16452,5.89315,CONFLANS,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
425,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 12:35,6,90 MM INCENDIARY,118.8,19.8,49.16452,5.89315,CONFLANS,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
426,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 12:35,6,ROUNDS,10.0683,1.67805,49.16452,5.89315,CONFLANS,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
427,9/16/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/16/18 12:45,5,155 MM DEMOLITION,2200,440,49.1641817,5.872321129,CONFLANS,FRANCE,RAILROAD YARDS,"AMANTY, FRANCE",,,NONE,12000
428,9/16/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/16/18 16:40,1,155 MM DEMOLITION,440,440,49.1641817,5.872321129,CONFLANS,FRANCE,RAILROAD YARDS,"AMANTY, FRANCE",,,NONE,15000
429,9/16/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/16/18 16:40,1,ROUNDS,17.01,17.01,49.1641817,5.872321129,CONFLANS,FRANCE,RAILROAD YARDS,"AMANTY, FRANCE",,,NONE,15000
430,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 16:50,5,155 MM DEMOLITION,880,176,49.16768,5.848631,CONFLANS/HANNONVILLE,FRANCE,,"AMANTY, FRANCE",,,NONE,13650
431,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 16:50,5,115 MM,176,35.2,49.16768,5.848631,CONFLANS/HANNONVILLE,FRANCE,,"AMANTY, FRANCE",,,NONE,13650
432,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 16:50,5,90 MM,79.2,15.84,49.16768,5.848631,CONFLANS/HANNONVILLE,FRANCE,,"AMANTY, FRANCE",,,NONE,13650
433,9/16/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/16/18 16:50,5,ROUNDS,1.88936,0.377872,49.16768,5.848631,CONFLANS/HANNONVILLE,FRANCE,,"AMANTY, FRANCE",,,NONE,13650
434,9/16/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,5,,1138,227.6,49.488333,8.464722,MANNHEIM,GERMANY,RAIL STN & LANZ WORKS,AZELOT,48.5941522,6.2420764,1,10000
435,9/16/18,UK,RAF,NO. 99 SQDN,AIRCO DH9 DAY BOMBER,DAY,11,,2264,205.8181818,48.813288,7.79125,HAGENAU,GERMANY,AERODROME,AZELOT,48.5941522,6.2420764,0,10000
436,9/16/18,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,DAY,11,,3266,296.9090909,49.488333,8.464722,MANNHEIM,GERMANY,"RAILWAYS, CHEM FACTORIES",BETTONCOURT,48.35622051,6.1545324,2,10000
437,9/16/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,3,,4350,1450,50.1114451,8.6806154,"FRANKFURT, LORQUIN, FRESCATY",GERMANY,RAILWAY & AERODROMES,XAFF_VILLERS,48.41122886,6.5995216,0,6500
438,9/16/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,1,,3462,3462,49.115461,6.175875,FRESCATY,FRANCE,ZEPP SHED & AERODROME,XAFF_VILLERS,48.41122886,6.5995216,1,8700
439,9/16/18,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,NIGHT,6,,8176,1362.666667,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,ROVILLE-AUX-CH_NES,48.382848,6.62454128,1,10000
440,9/16/18,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,NIGHT,,,,0,50.9406645,6.9599115,"COLOGNE, FRESCATY. MANNHEIM",GERMANY,UNKNOWN,XAFF_VILLERS,48.41122886,6.5995216,4,10000
441,9/16/18,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,NIGHT,5,,7138,1427.6,,,5 LOCATIONS,,AERODROMES & RAIL STNS,AUTREVILLE,49.58890345,3.228178024,1,9999
442,9/16/18,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,33,,3168,96,,,CONFLANS,FRANCE,RAIL YARD,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,
443,9/18/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/18/18 6:00,7,155 MM DEMOLITION,1320,188.5714286,49.443539,5.593539,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
444,9/18/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/18/18 6:00,7,115 MM,528,75.42857143,49.443539,5.593539,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
445,9/18/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/18/18 6:00,7,90 MM INCENDIARY,158.4,22.62857143,49.443539,5.593539,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
446,9/18/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/18/18 6:00,7,ROUNDS,26.12786,3.732551429,49.443539,5.593539,LONGUYON,FRANCE,RAIL YARD,"AMANTY, FRANCE",,,NONE,13650
447,9/18/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/18/18 16:10,5,155 MM DEMOLITION,2090,418,49.09837458,5.892534255,MARS-LA-TOUR,FRANCE,TOWN,"AMANTY, FRANCE",,,NONE,12000
448,9/18/18,USA,USAAS,11TH AERO SQUADRON,,9/18/18 16:45,6,155 MM DEMOLITION,1100,183.3333333,49.03738967,5.819320679,LACHAUSSEE,FRANCE,,"AMANTY, FRANCE",,,FIVE PLANES FAILED TO RETURN,8000
449,9/18/18,USA,USAAS,11TH AERO SQUADRON,,9/18/18 16:45,6,ROUNDS,62.15,10.35833333,49.03738967,5.819320679,LACHAUSSEE,FRANCE,,"AMANTY, FRANCE",,,FIVE PLANES FAILED TO RETURN,8000
450,9/20/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,9,,14033,1559.222222,48.915636,8.007115,"BUHL, BOUL, KARLSRUHE",FRANCE,"AERODROMES,GASWORKS",XAFF_VILLERS,48.41122886,6.5995216,0,10000
451,9/20/18,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,NIGHT,10,,16128,1612.8,48.924444,6.6363888,"MORHANQE, FONTENAY",FRANCE,AERODOMES,ROVILLE-AUX-CH_NES,48.382848,6.62454128,1,10000
452,9/20/18,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,NIGHT,4,,6272,1568,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,1,10000
453,9/20/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,3,,4704,1568,49.488333,8.464722,"MANNHEIM, KARLSRUHE, SAARBRUCKEN",GERMANY,"LANZ WKS, GASWORKS, BLST FURN",XAFF_VILLERS,48.41122886,6.5995216,0,8700
454,9/20/18,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,NIGHT,7,,10518,1502.571429,49.488333,8.464722,"MANNHEIM, FRESCATY",GERMANY,"LANZ WORKS, AERODROME",AUTREVILLE,49.58890345,3.228178024,0,10000
455,9/21/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,6,,9802,1633.666667,48.915636,8.007115,BUHL,FRANCE,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,0,6500
456,9/21/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,3,,5376,1792,49.115461,6.175875,FRESCATY,FRANCE,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,0,8700
457,9/21/18,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,NIGHT,3,,4480,1493.333333,48.924444,6.6363888,"MORHANGE, LEININGEN",FRANCE,"AERODROME, RAIL STN",ROVILLE-AUX-CH_NES,48.382848,6.62454128,0,10000
458,9/21/18,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,NIGHT,3,,6126,2042,51.9691868,5.6653948,HAGENDINGEN,GERMANY,BLAST FURNACES,XAFF_VILLERS,48.41122886,6.5995216,0,10000
459,9/21/18,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,NIGHT,6,,9174,1529,48.283224,7.262372,ROMBACH,GERMANY,FACTORIES & RAILROADS,AUTREVILLE,49.58890345,3.228178024,0,10000
460,9/25/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,12,,2742,228.5,49.4446997,7.7690041,KAISERSLAUTERN,GERMANY,MUNITIONS FACTORIES,AZELOT,48.5941522,6.2420764,3,10000
461,9/25/18,UK,RAF,NO. 99 SQDN,AIRCO DH9 DAY BOMBER,DAY,5,,1138,227.6,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,1,10000
462,9/25/18,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,DAY,7,,1532,218.8571429,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,0,10000
463,9/25/18,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,DAY,11,,3378,307.0909091,50.1114451,8.6806154,FRANKFURT,GERMANY,WORKS AND RAILWAYS,BETTONCOURT,48.35622051,6.1545324,4,10000
464,9/25/18,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,10,50 KG,6270,627,,,"LONGOYON,  DOMMARY BARONCOURT, CONDFLANS",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,
465,9/25/18,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,10,10 KG,264,26.4,,,"LONGOYON,  DOMMARY BARONCOURT, CONDFLANS",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,
466,9/26/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/26/18 8:50,14,ROUNDS,1.215,0.086785714,49.387969,5.184436,DUN-SUR-MEUSE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,14000
467,9/26/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/26/18 8:50,14,155 MM DEMOLITION,6160,440,49.383321,5.185866,DUN-SUR-MEUSE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,14000
468,9/26/18,USA,USAAS,11TH AERO SQUADRON,,9/26/18 9:00,1,155 MM DEMOLITION,220,220,49.387969,5.184436,DUN-SUR-MEUSE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13000
469,9/26/18,USA,USAAS,11TH AERO SQUADRON,,9/26/18 9:00,1,ROUNDS,9.944,9.944,49.387969,5.184436,DUN-SUR-MEUSE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13000
470,9/26/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/26/18 9:30,6,ROUNDS,17.402,2.900333333,49.387969,5.184436,DUN-SUR-MEUSE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,"OBSERVER, 2ND LT P.J. ODONNELL KILLED IN COMBAT",13650
471,9/26/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/26/18 9:30,6,155 MM DEMOLITION,1320,220,49.387969,5.184436,DUN-SUR-MEUSE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,"OBSERVER, 2ND LT P.J. ODONNELL KILLED IN COMBAT",13650
472,9/26/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/26/18 9:30,6,115 MM,792,132,49.387969,5.184436,DUN-SUR-MEUSE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,"OBSERVER, 2ND LT P.J. ODONNELL KILLED IN COMBAT",13650
473,9/26/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/26/18 14:45,0,,0,0,,,,,,,,,NONE,9999
474,9/26/18,USA,USAAS,11TH AERO SQUADRON,,9/26/18 15:15,8,155 MM DEMOLITION,1760,220,49.212586,5.640218,ETAIN,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13000
475,9/26/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/26/18 15:35,6,155 MM DEMOLITION,2640,440,49.212586,5.640218,ETAIN,FRANCE,RAIL YARD,"MAULAN, FRANCE",48.67381826,5.24807453,TWO OF OUR PLANES DAMAGNEED BY ANTIAIRCRAFT,13000
476,9/26/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,6,,1374,229,49.368776,5.895641,AUDUN-LE-ROMAN,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,0,10000
477,9/26/18,UK,RAF,NO. 99 SQDN,AIRCO DH9 DAY BOMBER,DAY,6,,1362,227,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,5,10000
478,9/26/18,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,DAY,9,,2210,245.5555556,49.115461,6.175875,METZ-SABLON,FRANCE,RAILWAYS,AZELOT,48.5941522,6.2420764,1,10000
479,9/26/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,5,,7355,1471,49.762085,4.726096,"MEZIERES, METZ-SABLON",SWITZERLAND,RAILWAYS,XAFF_VILLERS,48.41122886,6.5995216,0,6500
480,9/26/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,2,,3238,1619,49.356794,6.167606,THIONVILLE. METZ-SABLON,FRANCE,"RAILWAY-JTN, RAILWAYS",XAFF_VILLERS,48.41122886,6.5995216,0,8700
481,9/26/18,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,NIGHT,2,,3136,1568,49.115461,6.175875,"METZ-SABLON, THIONVILLE, PLAPPEVILLE",FRANCE,"RAILWAYS, AAA, AERODROME",ROVILLE-AUX-CH_NES,48.382848,6.62454128,0,10000
482,9/26/18,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,NIGHT,3,,6126,2042,49.115461,6.175875,"METZ-SABLON, FRESCATY",FRANCE,RAILWAYS. AERODROME,XAFF_VILLERS,48.41122886,6.5995216,1,10000
483,9/26/18,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,NIGHT,4,,5926,1481.5,49.762085,4.726096,"MEZIERES, METZ-SABLON",SWITZERLAND,RAILWAYS,AUTREVILLE,49.58890345,3.228178024,0,10000
484,9/26/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,11044,,,,,FRANCE,,LISLE-EN-BARROIS,48.896582,5.125722,,
485,9/27/18,USA,USAAS,11TH AERO SQUADRON,BREGUET 14 B2,9/27/18 17:00,3,,,0,49.387969,5.184436,DUN-SUR-MEUSE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,9000
486,9/27/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/27/18 17:05,6,155 MM DEMOLITION,770,128.3333333,48.354415,5.685626,MOUZON,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,3200
487,9/27/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/27/18 17:05,6,ROUNDS,7.29,1.215,48.354415,5.685626,MOUZON,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,3200
488,9/27/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/27/18 17:05,6,115 MM DEMOLITION,264,44,48.354415,5.685626,MOUZON,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,3200
489,9/27/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/27/18 17:05,6,10 KG INCENCDIARIES,20,3.333333333,48.354415,5.685626,MOUZON,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,3200
490,9/27/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/27/18 17:05,4,155 MM DEMOLITION,880,220,49.212586,5.640218,ETAIN,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,10400
491,9/27/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/27/18 17:05,4,115 MM LONG,352,88,49.212586,5.640218,ETAIN,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,10400
492,9/27/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/27/18 17:05,4,90 MM INCENDIARY,39.6,9.9,49.212586,5.640218,ETAIN,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,10400
493,9/27/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/27/18 17:05,4,ROUNDS,5.5935,1.398375,49.212586,5.640218,ETAIN,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,10400
494,9/27/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,50 KG,9680,,,,,FRANCE,,LISLE-EN-BARROIS,48.896582,5.125722,,
495,9/27/18,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,30,50 KG,11880,396,,,"LONGOYON,  AUDUN-LE-ROMAN, FRIEUX, GOURAMCOURT, STENNAY",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,
496,9/27/18,FRANCE,GAR,NIGHT BOMBARDMENT GRP,CAPRONI,,30,10 KG,330,11,,,"LONGOYON,  AUDUN-LE-ROMAN, FRIEUX, GOURAMCOURT, STENNAY",FRANCE,,VILLENEUVE-LES-VERTUS,48.905278,4.001944,,
497,9/28/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/28/18 7:50,0,,,,49.355824,5.090705,BANTHEVILLE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,10000
498,9/28/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,9/28/18 16:25,8,155 MM DEMOLITION,660,82.5,49.320904,4.92469,MARCQ (GRAND PRE),FRANCE,STATION,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,14000
499,9/28/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,10 KG,440,,,,,FRANCE,,LISLE-EN-BARROIS,48.896582,5.125722,,
500,9/28/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,50 KG,2530,,,,,FRANCE,,LISLE-EN-BARROIS,48.896582,5.125722,,
501,9/28/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,20 KG,616,,,,,FRANCE,,LISLE-EN-BARROIS,48.896582,5.125722,,
502,9/28/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,10 KG,880,,,,,FRANCE,,LISLE-EN-BARROIS,48.896582,5.125722,,
503,9/29/18,USA,USAAS,11TH AERO SQUADRON,,9/29/18 15:45,9,155 MM DEMOLITION,660,73.33333333,44.5,6.316667,GRAND PRE,FRANCE,RR STATION,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,15000
504,9/29/18,USA,USAAS,11TH AERO SQUADRON,,9/29/18 15:45,9,ROUNDS,4.37536,0.486151111,44.5,6.316667,GRAND PRE,FRANCE,RR STATION,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,15000
505,9/29/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/29/18 16:15,10,155 MM DEMOLITION,1760,176,44.5,6.316667,GRAND PRE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13650
506,9/29/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/29/18 16:15,10,115 MM,880,88,44.5,6.316667,GRAND PRE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13650
507,9/29/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/29/18 16:15,10,90 MM INCENDIARY,158.4,15.84,44.5,6.316667,GRAND PRE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13650
508,9/29/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,9/29/18 16:15,10,ROUNDS,10.4412,1.04412,44.5,6.316667,GRAND PRE,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13650
509,9/30/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,2,,3461,1730.5,49.7661039,4.72413805,"FORET-DE-SAUVAQE, MEZIERES",FRANCE,RAILWAYS,XAFF_VILLERS,48.41122886,6.5995216,0,6500
510,9/30/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,1,,1446,1446,49.233333,7,SAARBRUCKEN,GERMANY,BURBACH WORKS,XAFF_VILLERS,48.41122886,6.5995216,0,8700
